HL7 Message Context,Concept Code,Concept Name,Preferred Concept Name,Code System,ARLN Data Element Identifer,ARLN Data element Name,ARLN Value Set Identifier,ARLN Value Set Name
SPM-4.1,122694001,Specimen from vagina obtained by radical vaginectomy (specimen),Specimen from vagina obtained by radical vaginectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122693007,Specimen from vagina obtained by vaginectomy (specimen),Specimen from vagina obtained by vaginectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122692002,Specimen from vagina obtained by excisional biopsy of lesion (specimen),Specimen from vagina obtained by excisional biopsy of lesion,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122691009,Specimen from vagina obtained by incisional biopsy (specimen),Specimen from vagina obtained by incisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122690005,Specimen from left kidney obtained by radical nephrectomy and adrenalectomy (specimen),Specimen from left kidney obtained by radical nephrectomy and adrenalectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122689001,Specimen from right kidney obtained by radical nephrectomy and adrenalectomy (specimen),Specimen from right kidney obtained by radical nephrectomy and adrenalectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122688009,Specimen from urinary bladder obtained by radical cystoprostatectomy (specimen),Specimen from urinary bladder obtained by radical cystoprostatectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122687004,Specimen from urinary bladder obtained by total cystectomy (specimen),Specimen from urinary bladder obtained by total cystectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122686008,Specimen from urinary bladder obtained by partial cystectomy (specimen),Specimen from urinary bladder obtained by partial cystectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122685007,"Specimen from left kidney, superior pole obtained by partial nephrectomy (specimen)","Specimen from left kidney, superior pole obtained by partial nephrectomy",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122684006,"Specimen from left kidney, middle pole obtained by partial nephrectomy (specimen)","Specimen from left kidney, middle pole obtained by partial nephrectomy",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122683000,"Specimen from left kidney, inferior pole obtained by partial nephrectomy (specimen)","Specimen from left kidney, inferior pole obtained by partial nephrectomy",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122682005,Specimen from left kidney obtained by partial nephrectomy (specimen),Specimen from left kidney obtained by partial nephrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122681003,Specimen from left kidney obtained by adrenal sparing radical nephrectomy (specimen),Specimen from left kidney obtained by adrenal sparing radical nephrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122680002,Specimen from left kidney obtained by radical nephrectomy (specimen),Specimen from left kidney obtained by radical nephrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122679000,"Specimen from right kidney, superior pole obtained by partial nephrectomy (specimen)","Specimen from right kidney, superior pole obtained by partial nephrectomy",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122678008,"Specimen from right kidney, middle pole obtained by partial nephrectomy (specimen)","Specimen from right kidney, middle pole obtained by partial nephrectomy",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122677003,"Specimen from right kidney, inferior pole obtained by partial nephrectomy (specimen)","Specimen from right kidney, inferior pole obtained by partial nephrectomy",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122676007,Specimen from right kidney obtained by partial nephrectomy (specimen),Specimen from right kidney obtained by partial nephrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122675006,Specimen from right kidney obtained by adrenal sparing radical nephrectomy (specimen),Specimen from right kidney obtained by adrenal sparing radical nephrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122674005,Specimen from right kidney obtained by radical nephrectomy (specimen),Specimen from right kidney obtained by radical nephrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122673004,Specimen from kidney obtained by wedge biopsy (specimen),Specimen from kidney obtained by wedge biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122672009,Specimen from kidney obtained by incisional biopsy (specimen),Specimen from kidney obtained by incisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122671002,Specimen from kidney obtained by fine needle aspiration procedure (specimen),Specimen from kidney obtained by fine needle aspiration procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122670001,Specimen from kidney obtained by (core) needle biopsy (specimen),Specimen from kidney obtained by (core) needle biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122669002,Specimen from urinary bladder obtained by anterior exenteration (specimen),Specimen from urinary bladder obtained by anterior exenteration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122668005,Specimen from urinary tract obtained by transurethral excision (specimen),Specimen from urinary tract obtained by transurethral excision,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122667000,Specimen from pancreas obtained by incisional biopsy (specimen),Specimen from pancreas obtained by incisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122666009,Specimen from pancreas obtained by pylorus sparing pancreaticoduodenectomy (specimen),Specimen from pancreas obtained by pylorus sparing pancreaticoduodenectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122665008,Specimen from pancreas obtained by pancreaticoduodenectomy (Whipple resection) (specimen),Specimen from pancreas obtained by pancreaticoduodenectomy (Whipple resection),SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122664007,Specimen from pancreas obtained by total pancreatectomy (specimen),Specimen from pancreas obtained by total pancreatectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122663001,Specimen from pancreatic tail obtained by partial resection (specimen),Specimen from pancreatic tail obtained by partial resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122662006,Specimen from pancreatic body obtained by partial resection (specimen),Specimen from pancreatic body obtained by partial resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122661004,Specimen from pancreas obtained by partial pancreatectomy (specimen),Specimen from pancreas obtained by partial pancreatectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122660003,Specimen from ampulla of Vater obtained by pylorus-sparing pancreaticoduodenectomy (specimen),Specimen from ampulla of Vater obtained by pylorus-sparing pancreaticoduodenectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122659008,Specimen from ampulla of Vater obtained by pancreaticoduodenectomy (specimen),Specimen from ampulla of Vater obtained by pancreaticoduodenectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122658000,Specimen from ampulla of Vater obtained by ampullectomy (specimen),Specimen from ampulla of Vater obtained by ampullectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122657005,Specimen from ampulla of Vater obtained by incisional biopsy (specimen),Specimen from ampulla of Vater obtained by incisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122656001,Tissue specimen from gall bladder (specimen),Tissue specimen from gall bladder,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122655002,"Specimen from rectum obtained by transanal disk excision, fragmented (specimen)","Specimen from rectum obtained by transanal disk excision, fragmented",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122654003,"Specimen from rectum obtained by transanal disk excision, intact (specimen)","Specimen from rectum obtained by transanal disk excision, intact",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122653009,Specimen from rectum obtained by transanal disk excision (specimen),Specimen from rectum obtained by transanal disk excision,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122652004,Specimen from colon obtained by rectal/rectosigmoid (low anterior) resection (specimen),Specimen from colon obtained by rectal/rectosigmoid (low anterior) resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122651006,Specimen from colon obtained by sigmoidectomy (specimen),Specimen from colon obtained by sigmoidectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122650007,Specimen from colon obtained by left hemicolectomy (specimen),Specimen from colon obtained by left hemicolectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122649007,Specimen from colon obtained by transverse colectomy (specimen),Specimen from colon obtained by transverse colectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122648004,Specimen from colon obtained by right hemicolectomy (specimen),Specimen from colon obtained by right hemicolectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122647009,Specimen from large intestine obtained by total abdominal colectomy (specimen),Specimen from large intestine obtained by total abdominal colectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122646000,Specimen from large intestine obtained by abdominoperineal resection (specimen),Specimen from large intestine obtained by abdominoperineal resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122645001,Polyp from large intestine obtained by polypectomy (specimen),Polyp from large intestine obtained by polypectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122644002,Specimen from large intestine obtained by incisional biopsy (specimen),Specimen from large intestine obtained by incisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122643008,Tissue specimen from large intestine (specimen),Tissue specimen from large intestine,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122642003,Specimen from distal ileum obtained by right hemicolectomy (specimen),Specimen from distal ileum obtained by right hemicolectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122641005,Specimen from ileum obtained by segmental resection (specimen),Specimen from ileum obtained by segmental resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122640006,Specimen from jejunum obtained by segmental resection (specimen),Specimen from jejunum obtained by segmental resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122639009,Specimen from duodenum obtained by Whipple resection (specimen),Specimen from duodenum obtained by Whipple resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122638001,Tissue specimen from small intestine (specimen),Tissue specimen from small intestine,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122637006,Specimen from distal stomach obtained by partial gastrectomy (specimen),Specimen from distal stomach obtained by partial gastrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122636002,Specimen from proximal stomach obtained by partial gastrectomy (specimen),Specimen from proximal stomach obtained by partial gastrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122635003,Specimen from stomach obtained by partial gastrectomy (specimen),Specimen from stomach obtained by partial gastrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122634004,Specimen from stomach obtained by total gastrectomy (specimen),Specimen from stomach obtained by total gastrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122633005,Polyp from stomach obtained by polypectomy (specimen),Polyp from stomach obtained by polypectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122632000,Specimen from stomach obtained by incisional biopsy (specimen),Specimen from stomach obtained by incisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122631007,Specimen from esophagus obtained by esophagogastrectomy (specimen),Specimen from esophagus obtained by esophagogastrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122630008,Specimen from esophagus obtained by esophageal resection (specimen),Specimen from esophagus obtained by esophageal resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122629003,Specimen from esophagus obtained by excisional biopsy of lesion (specimen),Specimen from esophagus obtained by excisional biopsy of lesion,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122628006,Specimen from esophagus obtained by incisional biopsy (specimen),Specimen from esophagus obtained by incisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122627001,Specimen from gastrointestinal tract obtained by incisional biopsy (specimen),Specimen from gastrointestinal tract obtained by incisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122626005,Specimen from heart obtained by fine needle aspiration procedure (specimen),Specimen from heart obtained by fine needle aspiration procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122625009,Specimen from heart obtained by incisional biopsy (specimen),Specimen from heart obtained by incisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122624008,Specimen from heart obtained by excisional biopsy of lesion (specimen),Specimen from heart obtained by excisional biopsy of lesion,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122623002,Specimen from heart obtained by biopsy (specimen),Specimen from heart obtained by biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122622007,Specimen from pleura obtained by lymph node biopsy (specimen),Specimen from pleura obtained by lymph node biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122621000,Specimen from pleura obtained by thoracoscopic biopsy (specimen),Specimen from pleura obtained by thoracoscopic biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122620004,Specimen from pleura obtained by thoracoscopic procedure (specimen),Specimen from pleura obtained by thoracoscopic procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122619005,Specimen from pleura obtained by thoracentesis (specimen),Specimen from pleura obtained by thoracentesis,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122618002,Specimen from pleura obtained by fine needle aspiration procedure (specimen),Specimen from pleura obtained by fine needle aspiration procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122617007,Specimen from pleura obtained by percutaneous needle biopsy (specimen),Specimen from pleura obtained by percutaneous needle biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122616003,Specimen from pleura obtained by open thoracotomy and biopsy (specimen),Specimen from pleura obtained by open thoracotomy and biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122614000,Specimen from lung obtained by fine needle aspiration procedure (specimen),Specimen from lung obtained by fine needle aspiration procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122613006,Specimen from lung obtained by mediastinoscopic biopsy (specimen),Specimen from lung obtained by mediastinoscopic biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122611008,Specimen from lung obtained by fiberoptic bronchoscopic biopsy (specimen),Specimen from lung obtained by fiberoptic bronchoscopic biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122610009,Specimen from lung obtained by biopsy (specimen),Specimen from lung obtained by biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122609004,Specimen from lung obtained by bronchial washing procedure (specimen),Specimen from lung obtained by bronchial washing procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122608007,Specimen from lung obtained by major airway resection (specimen),Specimen from lung obtained by major airway resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122607002,Specimen from lung obtained by pneumonectomy (specimen),Specimen from lung obtained by pneumonectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122606006,Specimen from lung obtained by lobectomy (specimen),Specimen from lung obtained by lobectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122605005,Specimen from lung obtained by segmentectomy (specimen),Specimen from lung obtained by segmentectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122604009,Specimen from lung obtained by wedge resection (specimen),Specimen from lung obtained by wedge resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122602008,Tissue specimen from biopsy of upper aerodigestive tract (specimen),Tissue specimen from biopsy of upper aerodigestive tract,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122601001,Specimen from breast obtained by biopsy (specimen),Specimen from breast obtained by biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122600000,Specimen from breast obtained by modified radical mastectomy (specimen),Specimen from breast obtained by modified radical mastectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122599003,Specimen from breast obtained by radical mastectomy (specimen),Specimen from breast obtained by radical mastectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122598006,"Specimen from breast obtained by complete excision, less than total mastectomy, without axillary contents (specimen)","Specimen from breast obtained by complete excision, less than total mastectomy, without axillary contents",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122597001,"Specimen from breast obtained by complete excision, less than total mastectomy, with axillary contents (specimen)","Specimen from breast obtained by complete excision, less than total mastectomy, with axillary contents",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122596005,"Specimen from breast obtained by complete excision of lesion, less than total mastectomy (specimen)","Specimen from breast obtained by complete excision of lesion, less than total mastectomy",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122595009,Specimen from breast obtained by total mastectomy (specimen),Specimen from breast obtained by total mastectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122594008,Tears specimen (specimen),Tears specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122593002,Tissue specimen obtained from ulcer (specimen),Tissue specimen obtained from ulcer,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122592007,Acellular blood (serum or plasma) specimen (specimen),Acellular blood (serum or plasma) specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122591000,Serum specimen from blood product (specimen),Serum specimen from blood product,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122590004,Serum specimen from patient (specimen),Serum specimen from patient,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122589008,Serum specimen from blood donor (specimen),Serum specimen from blood donor,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122588000,Platelet poor plasma specimen from patient (specimen),Platelet poor plasma specimen from patient,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122587005,Platelet poor plasma specimen from control (specimen),Platelet poor plasma specimen from control,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122586001,Peritoneal dialysis fluid specimen (specimen),Peritoneal dialysis fluid specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122585002,Leukocyte specimen from control (specimen),Leukocyte specimen from control,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122584003,Leukocyte specimen from patient (specimen),Leukocyte specimen from patient,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122583009,Erythrocyte specimen from patient (specimen),Erythrocyte specimen from patient,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122582004,Erythrocyte specimen from blood product (specimen),Erythrocyte specimen from blood product,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122581006,Erythrocyte specimen from blood donor (specimen),Erythrocyte specimen from blood donor,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122580007,Cerumen specimen (specimen),Cerumen specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122579009,Genital lochia specimen (specimen),Genital lochia specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122578001,Female genital fluid specimen (specimen),Female genital fluid specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122577006,Cervical mucus specimen (specimen),Cervical mucus specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122576002,Genital mucus specimen (specimen),Genital mucus specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122575003,Urine specimen (specimen),Urine specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122574004,Duodenal fluid specimen (specimen),Duodenal fluid specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122573005,Gastric contents specimen (specimen),Gastric contents specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122572000,Vomitus specimen (specimen),Vomitus specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122571007,Pericardial fluid specimen (specimen),Pericardial fluid specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122569007,Sweat specimen (specimen),Sweat specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122568004,Exudate specimen from wound (specimen),Exudate specimen from wound,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122567009,Urine sediment specimen (specimen),Urine sediment specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122566000,Fluid specimen from wound (specimen),Fluid specimen from wound,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122565001,Urinary catheter specimen (specimen),Urinary catheter specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122564002,"Blood bag specimen, from blood product (specimen)","Blood bag specimen, from blood product",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122563008,"Blood bag specimen, from patient (specimen)","Blood bag specimen, from patient",SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122562003,Blood specimen from newborn (specimen),Blood specimen from newborn,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122561005,Blood specimen from patient (specimen),Blood specimen from patient,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122560006,Blood specimen from blood donor (specimen),Blood specimen from blood donor,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122559001,Blood specimen from control (specimen),Blood specimen from control,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122558009,Blood specimen from blood product (specimen),Blood specimen from blood product,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122557004,Cord blood specimen from fetus (specimen),Cord blood specimen from fetus,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122556008,Cord blood specimen (specimen),Cord blood specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122555007,Venous blood specimen (specimen),Venous blood specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122554006,Capillary blood specimen (specimen),Capillary blood specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122553000,Blood specimen obtained from umbilicus (specimen),Blood specimen obtained from umbilicus,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122552005,Arterial blood specimen (specimen),Arterial blood specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122551003,Peripheral blood specimen (specimen),Peripheral blood specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,122550002,Specimen obtained by fine needle aspiration procedure (specimen),Specimen obtained by fine needle aspiration procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119403008,Specimen from placenta (specimen),Specimen from placenta,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119401005,Specimen from conjunctiva (specimen),Specimen from conjunctiva,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119400006,Specimen from cornea (specimen),Specimen from cornea,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119399004,Specimen from eye (specimen),Specimen from eye,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119398007,Specimen from brain (specimen),Specimen from brain,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119397002,Specimen from penis (specimen),Specimen from penis,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119396006,Specimen from endometrium (specimen),Specimen from endometrium,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119395005,Specimen from uterine cervix (specimen),Specimen from uterine cervix,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119394009,Specimen from vagina (specimen),Specimen from vagina,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119393003,Specimen from urethra (specimen),Specimen from urethra,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119392008,Specimen from anus (specimen),Specimen from anus,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119391001,Specimen from bronchus (specimen),Specimen from bronchus,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119390000,Specimen from trachea (specimen),Specimen from trachea,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119389009,Specimen from throat (specimen),Specimen from throat,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119388001,Specimen from internal nose (specimen),Specimen from internal nose,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119386002,Specimen from prostate (specimen),Specimen from prostate,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119385003,Specimen from left fallopian tube (specimen),Specimen from left fallopian tube,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119384004,Specimen from right fallopian tube (specimen),Specimen from right fallopian tube,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119383005,Specimen from liver (specimen),Specimen from liver,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119382000,Specimen from colon (specimen),Specimen from colon,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119381007,Specimen from large intestine (specimen),Specimen from large intestine,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119380008,Specimen from small intestine (specimen),Specimen from small intestine,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119379005,Specimen from stomach (specimen),Specimen from stomach,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119378002,Endocardial specimen (specimen),Endocardial specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119377007,Myocardial specimen (specimen),Myocardial specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119376003,Tissue specimen (specimen),Tissue specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119373006,Amniotic fluid specimen (specimen),Amniotic fluid specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119371008,Specimen from abscess (specimen),Specimen from abscess,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119370009,Specimen from fistula (specimen),Specimen from fistula,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119369008,Specimen from ulcer (specimen),Specimen from ulcer,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119368000,Specimen from cyst (specimen),Specimen from cyst,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119367005,Specimen from burn injury (specimen),Specimen from burn injury,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119366001,Specimen from wound abscess (specimen),Specimen from wound abscess,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119365002,Specimen from wound (specimen),Specimen from wound,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,119364003,Serum specimen (specimen),Serum specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
